,parid,parid_card,bldg_id,struct_typ,str_prob,year_built,no_stories,a_stories,b_stories,bsmt_type,sq_foot,gsq_foot,occ_type,occ_detail,major_occ,broad_occ,appr_bldg,repl_cst,str_cst,nstra_cst,nstrd_cst,dgn_lvl,cont_val,efacility,dwell_unit,str_typ2,occ_typ2,tract_id,guid,FID_NEW,origin,stat_class,rmv_improv,rmv_land,elev,period,strctid,x,y,value_matc,geometry
2449,,,,RC,,2004,6,,,,,,,,,,434006,,,,,High - Code,,,,RC,,,45d2441c-35cf-4c0a-af17-27f9bcb64a49,2835,1,900,434006.0,0.0,-4.963661,0.75,45d2441c-35cf-4c0a-af17-27f9bcb64a49,,,1,POINT (-123.9299920756787 45.99238385109854)
2450,,,,RC,,2001,1,,,,,,,,,,57326,,,,,Moderate - Code,,,,RC,,,26846753-ea00-4618-9341-69fd561ec519,2834,1,440,57326.0,0.0,-2.364729,0.4,26846753-ea00-4618-9341-69fd561ec519,,,1,POINT (-123.9279299315953 45.99240643403245)
2451,,,,W2,,1976,2,,,,,,,,,,218744,,,,,Pre - Code,,,,W2,,,563d2590-31aa-4f04-a74a-1097c5a73004,2833,1,242,133292.0,85452.0,-1.917823,0.4,41007023809001001S,-123.917007446,45.9926338196,0,POINT (-123.9170068521824 45.99263357921444)
2452,,,,RC,,2001,1,,,,,,,,,,71501,,,,,Moderate - Code,,,,RC,,,8e781d6f-5a02-4d05-82bb-ac0243586570,2832,1,440,71501.0,0.0,-2.364729,0.4,8e781d6f-5a02-4d05-82bb-ac0243586570,,,1,POINT (-123.928003194712 45.99239889252459)
2453,,,,RC,,2003,6,,,,,,,,,,192619,,,,,Moderate - Code,,,,RC,,,16eb5ddc-b711-46ba-a2b8-8d0d62c57e5e,2831,1,900,192619.0,0.0,-4.007238,0.75,16eb5ddc-b711-46ba-a2b8-8d0d62c57e5e,,,1,POINT (-123.9291325719216 45.99241314076129)
2454,,,,RC,,2003,6,,,,,,,,,,137385,,,,,Moderate - Code,,,,RC,,,d808d9e0-c9b9-47f1-8f0f-74deaf870da6,2830,1,900,137385.0,0.0,-3.242034,0.75,d808d9e0-c9b9-47f1-8f0f-74deaf870da6,,,1,POINT (-123.9288606437054 45.9924238405924)
2455,,,,RC,,2001,1,,,,,,,,,,109269,,,,,Moderate - Code,,,,RC,,,42e4beaa-c499-440b-acf0-b7350613486f,2829,1,451,109269.0,0.0,-2.364729,0.4,42e4beaa-c499-440b-acf0-b7350613486f,,,1,POINT (-123.9280818463396 45.99239880903831)
2456,,,,RC,,2003,6,,,,,,,,,,405612,,,,,Moderate - Code,,,,RC,,,1dc69908-96af-4d71-9e4c-e4ebbd8936d4,2828,1,900,405612.0,0.0,-4.963661,0.75,1dc69908-96af-4d71-9e4c-e4ebbd8936d4,,,1,POINT (-123.9299916574616 45.99239310645885)
2457,,,,RC,,2001,1,,,,,,,,,,109051,,,,,Moderate - Code,,,,RC,,,15091715-bd01-47e7-abdb-462194be6ceb,2827,1,451,109051.0,0.0,-2.269962,0.4,15091715-bd01-47e7-abdb-462194be6ceb,,,1,POINT (-123.9281623992262 45.99240035100815)
2458,,,,W1,,1987,1,,,,,,,,,,241755,,,,,Low - Code,,,,W1,,,e2d4794c-df39-400e-9031-847b56e10f59,2826,1,140,129491.0,112264.0,-14.792569,0.35,41007023802001001S,-123.907806396,45.9928855896,0,POINT (-123.9078076595904 45.99288685667215)
2459,,,,RC,,2001,1,,,,,,,,,,110130,,,,,Moderate - Code,,,,RC,,,fb38aa13-bec3-43b8-8143-6bf781492136,2825,1,451,110130.0,0.0,-2.269962,0.4,fb38aa13-bec3-43b8-8143-6bf781492136,,,1,POINT (-123.9282413180162 45.99239976365021)
2460,,,,RC,,2003,6,,,,,,,,,,180017,,,,,Moderate - Code,,,,RC,,,ea0d72f6-c9aa-4720-936b-fdddb64fee18,2824,1,900,180017.0,0.0,-4.007238,0.75,ea0d72f6-c9aa-4720-936b-fdddb64fee18,,,1,POINT (-123.9291332121485 45.99242364819819)
2461,,,,RC,,2001,1,,,,,,,,,,108725,,,,,Moderate - Code,,,,RC,,,fc8b41b9-1f15-4db9-ad44-5b03d240c0f2,2823,1,451,108725.0,0.0,-2.269962,0.4,fc8b41b9-1f15-4db9-ad44-5b03d240c0f2,,,1,POINT (-123.9283211612739 45.99240100678877)
2462,,,,RC,,2001,1,,,,,,,,,,81035,,,,,Moderate - Code,,,,RC,,,09b6f120-90f6-4015-a1f4-3ea1c7d587c5,2822,1,451,81035.0,0.0,-2.470856,0.4,09b6f120-90f6-4015-a1f4-3ea1c7d587c5,,,1,POINT (-123.9285552523595 45.99239067005092)
2463,,,,RC,,2003,6,,,,,,,,,,128398,,,,,Moderate - Code,,,,RC,,,25e5d910-cf32-4ed2-92d1-f9dad4d4c47d,2821,1,900,128398.0,0.0,-3.242034,0.75,25e5d910-cf32-4ed2-92d1-f9dad4d4c47d,,,1,POINT (-123.9289033935664 45.99239254543102)
2464,,,,RC,,2001,1,,,,,,,,,,110772,,,,,Moderate - Code,,,,RC,,,97dfa65f-5d51-40e5-9ec4-2538b6de0575,2820,1,451,110772.0,0.0,-2.269962,0.4,97dfa65f-5d51-40e5-9ec4-2538b6de0575,,,1,POINT (-123.9284001869883 45.99240045769423)
2465,,,,RC,,2003,6,,,,,,,,,,81494,,,,,Moderate - Code,,,,RC,,,41562154-45f4-4222-92d2-2cc733482499,2819,1,900,81494.0,0.0,-3.242034,0.75,41562154-45f4-4222-92d2-2cc733482499,,,1,POINT (-123.9289799785738 45.99239162488733)
2466,,,,RC,,2003,6,,,,,,,,,,379078,,,,,Moderate - Code,,,,RC,,,09361fb9-15e6-4593-87d9-ca9291c92d96,2818,1,900,379078.0,0.0,-4.963661,0.75,09361fb9-15e6-4593-87d9-ca9291c92d96,,,1,POINT (-123.9299922822536 45.99240335804541)
2467,,,,RC,,2001,1,,,,,,,,,,109051,,,,,Moderate - Code,,,,RC,,,3d64af76-4153-4f0e-8742-f43ddbee4e54,2817,1,451,109051.0,0.0,-2.470856,0.4,3d64af76-4153-4f0e-8742-f43ddbee4e54,,,1,POINT (-123.9284802161048 45.99240181126667)
2468,,,,RC,,2003,6,,,,,,,,,,168239,,,,,Moderate - Code,,,,RC,,,35c95959-cd12-4896-a2e9-bc7f58bbcbca,2815,1,900,168239.0,0.0,-3.242034,0.75,35c95959-cd12-4896-a2e9-bc7f58bbcbca,,,1,POINT (-123.9290841497743 45.99239088215758)
2469,,,,RC,,2003,6,,,,,,,,,,180017,,,,,Moderate - Code,,,,RC,,,c6fbd547-1bb7-4234-b3b7-05509b6fbb3e,2814,1,900,180017.0,0.0,-4.007238,0.75,c6fbd547-1bb7-4234-b3b7-05509b6fbb3e,,,1,POINT (-123.9292109022083 45.99239311864369)
2470,,,,RC,,2003,6,,,,,,,,,,421760,,,,,Moderate - Code,,,,RC,,,17bb5358-f19b-4fa8-aa84-2e6f4c98be8b,2813,1,900,421760.0,0.0,-4.963661,0.75,17bb5358-f19b-4fa8-aa84-2e6f4c98be8b,,,1,POINT (-123.9299918848933 45.99241295507101)
2471,,,,W1,,1916,1,,,,,,,,,,137589,,,,,Pre - Code,,,,W1,,,4d712802-d0a7-41aa-b64b-b4a70104f010,2812,1,121,46083.0,91506.0,-2.293576,0.35,41007023788001001S,-123.918632507,45.9926147461,0,POINT (-123.9186295182972 45.99261523346631)
2472,,,,RC,,1973,6,,,,,,,,,,102328,,,,,Pre - Code,,,,RC,,,f6b4bdb4-323c-4692-b035-da16b87df0a8,2811,1,900,102328.0,0.0,-14.540574,0.75,f6b4bdb4-323c-4692-b035-da16b87df0a8,,,1,POINT (-123.9116842584284 45.99295527444468)
2473,,,,RC,,2003,6,,,,,,,,,,180017,,,,,Moderate - Code,,,,RC,,,0ca6ac0e-3776-4106-ab13-a038ad13d7fe,2810,1,900,180017.0,0.0,-4.007238,0.75,0ca6ac0e-3776-4106-ab13-a038ad13d7fe,,,1,POINT (-123.9293435433223 45.99239368252957)
2474,,,,W2,,1993,2,,,,,,,,,,281496,,,,,Low - Code,,,,W2,,,1cbfec20-a810-41b3-90c8-3ac65918994e,2809,1,146,169232.0,112264.0,-14.792569,0.4,41007023785001001S,-123.908592224,45.9928855896,0,POINT (-123.9085945016324 45.9928838607038)
2475,,,,W2,,1988,2,,,,,,,,,,133408,,,,,Low - Code,,,,W2,,,c7ca56c4-ae61-4574-b637-d27a41327f39,2808,1,199,47956.0,85452.0,-2.293576,0.4,41007023784001001S,-123.918823242,45.9926147461,0,POINT (-123.9188262049343 45.9926130078037)
2476,,,,RC,,2001,6,,,,,,,,,,124772,,,,,Moderate - Code,,,,RC,,,05b9354c-8283-4071-bd8d-b7ed34b9ca2f,2806,1,440,124772.0,0.0,-4.611768,0.4,05b9354c-8283-4071-bd8d-b7ed34b9ca2f,,,1,POINT (-123.9294769879207 45.99239477605997)
2477,,,,RC,,2003,6,,,,,,,,,,331100,,,,,Moderate - Code,,,,RC,,,b26559fb-4e02-47a9-ab0b-3cde74bc0b42,2805,1,900,331100.0,0.0,-4.963661,0.75,b26559fb-4e02-47a9-ab0b-3cde74bc0b42,,,1,POINT (-123.9299920402544 45.99242356284323)
2478,,,,W1,,1951,1,,,,,,,,,,344993,,,,,Pre - Code,,,,W1,,,e109745d-f015-4f6d-86ed-714cab955d0f,2804,1,132,191214.0,153779.0,-2.478275,0.35,41007023781001001S,-123.919120789,45.9926109314,0,POINT (-123.9191212349221 45.99260966948474)
2479,,,,RC,,2001,6,,,,,,,,,,115584,,,,,Moderate - Code,,,,RC,,,4d2ba815-d767-4823-a659-457d39e46629,2803,1,440,115584.0,0.0,-4.611768,0.4,4d2ba815-d767-4823-a659-457d39e46629,,,1,POINT (-123.9296119504373 45.99239541156726)
2480,,,,W2,,1971,2,,,,,,,,,,359376,,,,,Pre - Code,,,,W2,,,831f5879-ae30-4d01-a694-495ba30d715e,2802,1,156,241058.0,118318.0,-14.792569,0.4,41007023779001001S,-123.908988953,45.9928817749,0,POINT (-123.9089879236831 45.99288235959942)
2481,,,,RC,,2001,1,,,,,,,,,,94192,,,,,Moderate - Code,,,,RC,,,2db2955a-8cc0-41c1-8a50-9c9f48d020db,2801,1,440,94192.0,0.0,-4.963661,0.4,2db2955a-8cc0-41c1-8a50-9c9f48d020db,,,1,POINT (-123.9298321783096 45.9924336410451)
2482,,,,W1,,2003,1,,,,,,,,,,74148,,,,,Moderate - Code,,,,W1,,,3b2687d2-21cb-46be-9c16-4b3f2de5752b,2800,1,200,5821.0,68327.0,-2.985623,0.35,41007023777001001S,-123.919418335,45.9926071167,0,POINT (-123.9194162649107 45.992606331754)
2483,,,,RC,,2001,6,,,,,,,,,,94192,,,,,Moderate - Code,,,,RC,,,2cd0629f-549d-401a-91eb-5623f086a38f,2799,1,440,94192.0,0.0,-4.963661,0.4,2cd0629f-549d-401a-91eb-5623f086a38f,,,1,POINT (-123.9297445989377 45.99239916871793)
2484,,,,RC,,2001,6,,,,,,,,,,146655,,,,,Moderate - Code,,,,RC,,,319cf031-9ef4-482d-9dc2-314e3f3be82c,2798,1,440,146655.0,0.0,-4.963661,0.4,319cf031-9ef4-482d-9dc2-314e3f3be82c,,,1,POINT (-123.9299030893958 45.99239995789595)
2485,,,,RC,,2001,6,,,,,,,,,,217724,,,,,Moderate - Code,,,,RC,,,f8a034ad-11c9-481b-bf09-158c14e44dfd,2797,1,440,217724.0,0.0,-5.033701,0.4,f8a034ad-11c9-481b-bf09-158c14e44dfd,,,1,POINT (-123.9300650244861 45.9923806724181)
2486,,,,RC,,1989,1,,,,,,,,,,1361194,,,,,Low - Code,,,,RC,,,2bbe5f2d-7c7e-4e3b-bf1a-e03ceaa09987,2796,1,564,1102899.0,258295.0,-3.585674,0.4,41007023773001001S,-123.919937134,45.9925956726,0,POINT (-123.919939634871 45.99259492933805)
2487,,,,RC,,2001,1,,,,,,,,,,74979,,,,,Moderate - Code,,,,RC,,,1578611c-2f18-4139-97c9-7a75eaebc592,2795,1,440,74979.0,0.0,-2.364729,0.4,1578611c-2f18-4139-97c9-7a75eaebc592,,,1,POINT (-123.9279637187836 45.992476055221)
2488,,,,RC,,1973,6,,,,,,,,,,126906,,,,,Pre - Code,,,,RC,,,eed8fcb3-0d17-48fe-b63e-ff8128816b37,2793,1,900,126906.0,0.0,-14.540574,0.75,41007023770001001S,-123.911628723,45.9929504395,1,POINT (-123.9116319609729 45.99294901083456)
2489,,,,RC,,2003,6,,,,,,,,,,192692,,,,,Moderate - Code,,,,RC,,,1c689e54-3124-4108-9106-bbd466ad79a3,2792,1,900,192692.0,0.0,-3.242034,0.75,1c689e54-3124-4108-9106-bbd466ad79a3,,,1,POINT (-123.9289281737777 45.99248636249763)
2490,,,,RC,,2003,6,,,,,,,,,,180085,,,,,Moderate - Code,,,,RC,,,b65921dc-e439-48aa-aade-c4effb0b14a3,2791,1,900,180085.0,0.0,-3.242034,0.75,b65921dc-e439-48aa-aade-c4effb0b14a3,,,1,POINT (-123.9289395406844 45.99248622680775)
2491,,,,RC,,2203,6,,,,,,,,,,252483,,,,,High - Code,,,,RC,,,7d6a609a-c8fa-461d-a96b-7236c14d197f,2790,1,900,252483.0,0.0,-3.242034,0.75,7d6a609a-c8fa-461d-a96b-7236c14d197f,,,1,POINT (-123.9290267651006 45.99248379300465)
2492,,,,RC,,2003,6,,,,,,,,,,168304,,,,,Moderate - Code,,,,RC,,,b698c89b-6056-4f46-9557-76a8f15d10da,2789,1,900,168304.0,0.0,-3.242034,0.75,b698c89b-6056-4f46-9557-76a8f15d10da,,,1,POINT (-123.928951069619 45.99248638735271)
2493,,,,RC,,2003,6,,,,,,,,,,157293,,,,,Moderate - Code,,,,RC,,,ae600744-82f6-4d55-af53-c1abf75b6f78,2788,1,900,157293.0,0.0,-3.242034,0.75,ae600744-82f6-4d55-af53-c1abf75b6f78,,,1,POINT (-123.9289807390613 45.992486512757)
2494,,,,RC,,2003,6,,,,,,,,,,137385,,,,,Moderate - Code,,,,RC,,,b4a25448-e715-4371-8664-a6a24dd05256,2787,1,900,137385.0,0.0,-3.242034,0.75,b4a25448-e715-4371-8664-a6a24dd05256,,,1,POINT (-123.9289929988367 45.99248685240479)
2495,,,,RC,,2003,6,,,,,,,,,,128398,,,,,Moderate - Code,,,,RC,,,f02156d9-98d6-4348-bf07-38e5b0c657d4,2786,1,900,128398.0,0.0,-3.242034,0.75,f02156d9-98d6-4348-bf07-38e5b0c657d4,,,1,POINT (-123.9290063868522 45.99248686768559)
2496,,,,RC,,2203,6,,,,,,,,,,252483,,,,,High - Code,,,,RC,,,f6c09009-a3c6-45e5-97ab-5b0883d9d185,2785,1,900,252483.0,0.0,-4.007238,0.75,f6c09009-a3c6-45e5-97ab-5b0883d9d185,,,1,POINT (-123.9291588069023 45.99248606296197)
2497,,,,RC,,2003,6,,,,,,,,,,235966,,,,,Moderate - Code,,,,RC,,,dc5a8127-2de3-4229-9d3f-8ed7b3aac785,2784,1,900,235966.0,0.0,-3.242034,0.75,dc5a8127-2de3-4229-9d3f-8ed7b3aac785,,,1,POINT (-123.9290261842811 45.99249171888459)
2498,,,,RC,,2203,6,,,,,,,,,,252483,,,,,High - Code,,,,RC,,,771ff0a4-6bd3-44d4-ab11-9b832d97689b,2783,1,900,252483.0,0.0,-4.007238,0.75,771ff0a4-6bd3-44d4-ab11-9b832d97689b,,,1,POINT (-123.9292878096749 45.9924891478042)
2499,,,,RC,,2003,6,,,,,,,,,,235966,,,,,Moderate - Code,,,,RC,,,4d90024e-eae2-4bf7-a504-f8671e9cb780,2781,1,900,235966.0,0.0,-4.007238,0.75,4d90024e-eae2-4bf7-a504-f8671e9cb780,,,1,POINT (-123.9291590542488 45.99249594149518)
2500,,,,RC,,2003,6,,,,,,,,,,220529,,,,,Moderate - Code,,,,RC,,,a6343a0a-555d-4a5c-832b-a31ed0fea953,2780,1,900,220529.0,0.0,-3.242034,0.75,a6343a0a-555d-4a5c-832b-a31ed0fea953,,,1,POINT (-123.9290267254175 45.99250060012597)
2501,,,,RC,,2203,6,,,,,,,,,,252483,,,,,High - Code,,,,RC,,,55fc7cf4-c185-4642-acbe-8f27a5ed31af,2779,1,900,252483.0,0.0,-4.611768,0.75,55fc7cf4-c185-4642-acbe-8f27a5ed31af,,,1,POINT (-123.9294276587521 45.99249228298434)
2502,,,,RC,,2003,6,,,,,,,,,,235966,,,,,Moderate - Code,,,,RC,,,483f51bd-cf96-4ae1-94e9-035500372963,2778,1,900,235966.0,0.0,-4.007238,0.75,483f51bd-cf96-4ae1-94e9-035500372963,,,1,POINT (-123.9292880581397 45.99249801018338)
2503,,,,RC,,1968,1,,,,,,,,,,580985,,,,,Pre - Code,,,,RC,,,724dd2f2-6dba-4294-ba3d-ef29de6d9181,2777,1,431,260992.0,319993.0,-2.296474,0.4,724dd2f2-6dba-4294-ba3d-ef29de6d9181,,,0,POINT (-123.927485312848 45.99245373017607)
2504,,,,RC,,2003,6,,,,,,,,,,206102,,,,,Moderate - Code,,,,RC,,,fd598aed-5831-4527-8e91-207103436b5d,2776,1,900,206102.0,0.0,-3.242034,0.75,fd598aed-5831-4527-8e91-207103436b5d,,,1,POINT (-123.9290265286092 45.99250900890542)
2505,,,,RC,,2003,6,,,,,,,,,,220529,,,,,Moderate - Code,,,,RC,,,e5075cdb-70f5-471c-853a-2077d25d26ea,2775,1,900,220529.0,0.0,-4.007238,0.75,e5075cdb-70f5-471c-853a-2077d25d26ea,,,1,POINT (-123.9291596404878 45.99250556283177)
2506,,,,RC,,1973,6,,,,,,,,,,143292,,,,,Pre - Code,,,,RC,,,3a497b68-28b7-4207-aaa4-90aba4a98019,2774,1,900,143292.0,0.0,-14.540574,0.75,3a497b68-28b7-4207-aaa4-90aba4a98019,,,1,POINT (-123.9116866027401 45.99302384288014)
2507,,,,RC,,2003,6,,,,,,,,,,235966,,,,,Moderate - Code,,,,RC,,,d060d242-4abf-4a4c-9499-1d5f031c75f9,2773,1,900,235966.0,0.0,-4.611768,0.75,d060d242-4abf-4a4c-9499-1d5f031c75f9,,,1,POINT (-123.9294276922395 45.99250173150733)
2508,,,,RC,,1960,1,,,,,,,,,,433420,,,,,Pre - Code,,,,RC,,,66822105-4588-4d2e-b850-80dea7b40dbd,2772,1,440,48679.0,384741.0,-3.278949,0.4,66822105-4588-4d2e-b850-80dea7b40dbd,,,0,POINT (-123.921678812943 45.99259021768875)
2509,,,,RC,,2003,6,,,,,,,,,,220529,,,,,Moderate - Code,,,,RC,,,1fe1c844-2b50-4361-9bb7-485bff5279fe,2771,1,900,220529.0,0.0,-4.007238,0.75,1fe1c844-2b50-4361-9bb7-485bff5279fe,,,1,POINT (-123.9292878997776 45.99250769751688)
2510,,,,RC,,2003,6,,,,,,,,,,192619,,,,,Moderate - Code,,,,RC,,,521258d6-b3ef-4905-a597-ac321e6e1d1f,2769,1,900,192619.0,0.0,-3.242034,0.75,521258d6-b3ef-4905-a597-ac321e6e1d1f,,,1,POINT (-123.9290267158009 45.99251790067451)
2511,,,,RC,,2003,6,,,,,,,,,,206102,,,,,Moderate - Code,,,,RC,,,121ff209-fd51-4465-a987-c80e12434f77,2768,1,900,206102.0,0.0,-4.007238,0.75,121ff209-fd51-4465-a987-c80e12434f77,,,1,POINT (-123.929159533888 45.99251545180309)
2512,,,,RC,,2003,6,,,,,,,,,,423701,,,,,Moderate - Code,,,,RC,,,af69ed74-f6ab-4418-b68c-192671ba527c,2767,1,900,423701.0,0.0,-4.963661,0.75,af69ed74-f6ab-4418-b68c-192671ba527c,,,1,POINT (-123.9299991054835 45.99249113576018)
2513,,,,W2,,1948,1,,,,,,,,,,239524,,,,,Pre - Code,,,,W2,,,3502f87c-1751-435f-93f9-ba7870c8ac04,2766,1,447,94820.0,144704.0,-3.171393,0.4,3502f87c-1751-435f-93f9-ba7870c8ac04,,,0,POINT (-123.9223858711654 45.99258268001492)
2514,,,,RC,,2003,6,,,,,,,,,,220529,,,,,Moderate - Code,,,,RC,,,e3f23375-d295-4a9d-99d6-e6ec588a13f4,2765,1,900,220529.0,0.0,-4.611768,0.75,e3f23375-d295-4a9d-99d6-e6ec588a13f4,,,1,POINT (-123.9294279733745 45.99251079468932)
2515,,,,RC,,2001,1,,,,,,,,,,74749,,,,,Moderate - Code,,,,RC,,,32e969d0-6019-4603-a98f-39e397de3dd3,2764,1,440,74749.0,0.0,-2.364729,0.4,32e969d0-6019-4603-a98f-39e397de3dd3,,,1,POINT (-123.9279620472342 45.99253016207123)
2516,,,,RC,,2003,6,,,,,,,,,,206102,,,,,Moderate - Code,,,,RC,,,614fb098-305e-453f-b961-f4253771c2ee,2763,1,900,206102.0,0.0,-4.007238,0.75,614fb098-305e-453f-b961-f4253771c2ee,,,1,POINT (-123.9292876072657 45.99251660344687)
2517,,,,RC,,2003,6,,,,,,,,,,180017,,,,,Moderate - Code,,,,RC,,,dc7cdc6b-83b4-4c4b-b480-6ac83b464ead,2762,1,900,180017.0,0.0,-3.242034,0.75,dc7cdc6b-83b4-4c4b-b480-6ac83b464ead,,,1,POINT (-123.9290272418973 45.99252653515727)
2518,,,,RC,,2003,6,,,,,,,,,,395983,,,,,Moderate - Code,,,,RC,,,f2238e1c-280e-4a46-916f-2632e52a7c8f,2761,1,900,395983.0,0.0,-4.963661,0.75,f2238e1c-280e-4a46-916f-2632e52a7c8f,,,1,POINT (-123.92999962562 45.99249966984267)
2519,,,,RC,,2003,6,,,,,,,,,,192619,,,,,Moderate - Code,,,,RC,,,9169446e-805f-41f4-a3c1-5abffebf5229,2760,1,900,192619.0,0.0,-4.007238,0.75,9169446e-805f-41f4-a3c1-5abffebf5229,,,1,POINT (-123.9291597812348 45.99252533033625)
2520,,,,RC,,2003,6,,,,,,,,,,206102,,,,,Moderate - Code,,,,RC,,,383b8fa6-ae4b-4791-ad86-40c61543c91d,2758,1,900,206102.0,0.0,-4.611768,0.75,383b8fa6-ae4b-4791-ad86-40c61543c91d,,,1,POINT (-123.9294276902274 45.99251949659454)
2521,,,,RC,,2003,6,,,,,,,,,,192619,,,,,Moderate - Code,,,,RC,,,452d26be-edca-4e84-a901-9c30a140e591,2757,1,900,192619.0,0.0,-4.007238,0.75,452d26be-edca-4e84-a901-9c30a140e591,,,1,POINT (-123.9292881484314 45.99252548468675)
2522,,,,RC,,2003,6,,,,,,,,,,370077,,,,,Moderate - Code,,,,RC,,,c178dc70-aa1a-458d-b7a7-e2bc1438a46c,2755,1,900,370077.0,0.0,-4.963661,0.75,c178dc70-aa1a-458d-b7a7-e2bc1438a46c,,,1,POINT (-123.9299990484552 45.9925084955574)
2523,,,,RC,,2003,6,,,,,,,,,,192619,,,,,Moderate - Code,,,,RC,,,2e5d2269-9860-4f7f-86c5-0427027199e8,2754,1,900,192619.0,0.0,-4.611768,0.75,2e5d2269-9860-4f7f-86c5-0427027199e8,,,1,POINT (-123.9294277007154 45.99252856782794)
2524,,,,RC,,2003,6,,,,,,,,,,168239,,,,,Moderate - Code,,,,RC,,,3296e1eb-81cb-4177-939d-f6cab4e7d8d4,2753,1,900,168239.0,0.0,-3.242034,0.75,3296e1eb-81cb-4177-939d-f6cab4e7d8d4,,,1,POINT (-123.9290863051159 45.99250196902899)
2525,,,,RC,,1973,6,,,,,,,,,,126906,,,,,Pre - Code,,,,RC,,,079b8611-0507-4aab-8e91-148ea6f18fda,2752,1,900,126906.0,0.0,-14.540574,0.75,41007023727001001S,-123.911636353,45.9930267334,1,POINT (-123.9116377652487 45.99302577874953)
2526,,,,RC,,2003,6,,,,,,,,,,345867,,,,,Moderate - Code,,,,RC,,,2fc7db8c-318c-42e5-8874-7d16330709ef,2751,1,900,345867.0,0.0,-4.963661,0.75,2fc7db8c-318c-42e5-8874-7d16330709ef,,,1,POINT (-123.9299996000848 45.99251754681632)
2527,,,,RC,,2003,6,,,,,,,,,,180017,,,,,Moderate - Code,,,,RC,,,d5cbadbc-1f03-488d-be1a-99dacc0761cf,2750,1,900,180017.0,0.0,-4.007238,0.75,d5cbadbc-1f03-488d-be1a-99dacc0761cf,,,1,POINT (-123.9292099005129 45.99250257043001)
2528,,,,RC,,2003,6,,,,,,,,,,180017,,,,,Moderate - Code,,,,RC,,,5a79156f-8931-4293-9ae9-2b8dca4d420a,2749,1,900,180017.0,0.0,-4.611768,0.75,5a79156f-8931-4293-9ae9-2b8dca4d420a,,,1,POINT (-123.9294282754972 45.992538000248)
2529,,,,RC,,2003,6,,,,,,,,,,147003,,,,,Moderate - Code,,,,RC,,,c28b9075-245e-4138-8ecf-4f97cf336f5c,2748,1,900,147003.0,0.0,-3.242034,0.75,c28b9075-245e-4138-8ecf-4f97cf336f5c,,,1,POINT (-123.9289331982192 45.99251876106142)
2530,,,,RC,,2003,6,,,,,,,,,,180017,,,,,Moderate - Code,,,,RC,,,909da064-a2d0-40a2-bd8f-4ff78947ef05,2747,1,900,180017.0,0.0,-4.007238,0.75,909da064-a2d0-40a2-bd8f-4ff78947ef05,,,1,POINT (-123.9293471999525 45.9925028649442)
2531,,,,RC,,2203,6,,,,,,,,,,252483,,,,,High - Code,,,,RC,,,66542cda-2c7a-4921-83f9-a7213bffb90f,2746,1,900,252483.0,0.0,-4.611768,0.75,66542cda-2c7a-4921-83f9-a7213bffb90f,,,1,POINT (-123.9295838151612 45.9925377592015)
2532,,,,RC,,2003,6,,,,,,,,,,235966,,,,,Moderate - Code,,,,RC,,,2c915948-2dcb-4b42-9a8f-0a4cf2004091,2745,1,900,235966.0,0.0,-4.611768,0.75,2c915948-2dcb-4b42-9a8f-0a4cf2004091,,,1,POINT (-123.9295964457901 45.99253764430805)
2533,,,,RC,,2003,6,,,,,,,,,,220529,,,,,Moderate - Code,,,,RC,,,455aaabc-6d7d-4360-b4a9-9923963af22c,2744,1,900,220529.0,0.0,-4.611768,0.75,455aaabc-6d7d-4360-b4a9-9923963af22c,,,1,POINT (-123.9296092540643 45.99253739467227)
2534,,,,RC,,2003,6,,,,,,,,,,323240,,,,,Moderate - Code,,,,RC,,,18fe8451-dd1c-4a85-9cca-7b2f8d8c96ed,2743,1,900,323240.0,0.0,-4.963661,0.75,18fe8451-dd1c-4a85-9cca-7b2f8d8c96ed,,,1,POINT (-123.9300004755105 45.99252581141569)
2535,,,,RC,,2003,6,,,,,,,,,,206102,,,,,Moderate - Code,,,,RC,,,995cc252-aa66-41fe-a6c5-a0deb21d8d34,2742,1,900,206102.0,0.0,-4.611768,0.75,995cc252-aa66-41fe-a6c5-a0deb21d8d34,,,1,POINT (-123.9296216991628 45.99253728524541)
2536,,,,RC,,2003,6,,,,,,,,,,192619,,,,,Moderate - Code,,,,RC,,,9e9cef24-b966-4984-971d-dddded024469,2741,1,900,192619.0,0.0,-4.611768,0.75,9e9cef24-b966-4984-971d-dddded024469,,,1,POINT (-123.9296345153088 45.99253716487845)
2537,,,,RC,,2003,6,,,,,,,,,,180017,,,,,Moderate - Code,,,,RC,,,edbef51b-536e-4ee5-9918-b04f1acb5730,2740,1,900,180017.0,0.0,-4.611768,0.75,edbef51b-536e-4ee5-9918-b04f1acb5730,,,1,POINT (-123.9296473472133 45.99253730314323)
2538,,,,RC,,2003,6,,,,,,,,,,168239,,,,,Moderate - Code,,,,RC,,,46d2802c-7d43-4975-9473-5a60bdde4e0c,2739,1,900,168239.0,0.0,-4.611768,0.75,46d2802c-7d43-4975-9473-5a60bdde4e0c,,,1,POINT (-123.9296603239543 45.99253717804678)
2539,,,,RC,,2003,6,,,,,,,,,,168239,,,,,Moderate - Code,,,,RC,,,2cd3d306-f2b8-46b2-ac15-5655e5a86b5c,2738,1,900,168239.0,0.0,-4.611768,0.75,2cd3d306-f2b8-46b2-ac15-5655e5a86b5c,,,1,POINT (-123.9294779320317 45.99250375453268)
