parid,parid_card,bldg_id,struct_typ,str_prob,year_built,no_stories,a_stories,b_stories,bsmt_type,sq_foot,gsq_foot,occ_type,occ_detail,major_occ,broad_occ,appr_bldg,repl_cst,str_cst,nstra_cst,nstrd_cst,dgn_lvl,cont_val,efacility,dwell_unit,str_typ2,occ_typ2,tract_id,guid,FID_NEW,origin,stat_class,rmv_improv,rmv_land,elev,period
,,,W2,,"1999","2",,,,,,,,,,"988350",,,,,Moderate - Code,,,,W2,,,5649dd5a-f044-4f32-9d81-24217eed942b,"1937","1","148",323976.000000000000000,664374.000000000000000,-4.861524000000000,0.400000000000000
,,,W1,,"1927","1",,,,,,,,,,"202319",,,,,Pre - Code,,,,W1,,,c97cf180-f8f2-4aa3-a365-f195baeec5b7,"1936","1","133",101732.000000000000000,100587.000000000000000,-1.256452000000000,0.350000000000000
,,,W1,,"1900","1",,,,,,,,,,"298321",,,,,Pre - Code,,,,W1,,,f81e6a9c-1fe8-4d61-9132-2e952066e0ca,"1935","1","144",197734.000000000000000,100587.000000000000000,-2.973323000000000,0.350000000000000
,,,W1,,"1925","1",,,,,,,,,,"84560",,,,,Pre - Code,,,,W1,,,16c6d683-017c-4418-8710-55980df34795,"1934","1","110",17929.000000000000000,66631.000000000000000,-2.116163000000000,0.350000000000000
,,,W1,,"1971","1",,,,,,,,,,"27541",,,,,Pre - Code,,,,W1,,,a5956188-930e-46c9-9b9c-c2fa02484cf8,"1933","1","200",15887.000000000000000,11654.000000000000000,-2.300685000000000,0.350000000000000
,,,W1,,"1921","1",,,,,,,,,,"231010",,,,,Pre - Code,,,,W1,,,de805c3e-eeb3-4bb9-975c-17dd5451317d,"1932","1","132",76366.000000000000000,154644.000000000000000,-2.116163000000000,0.350000000000000
,,,W2,,"1979","2",,,,,,,,,,"149548",,,,,Low - Code,,,,W2,,,26edd6b5-a478-4a6c-9e54-40dbc7395ae2,"1931","1","199",76060.000000000000000,73488.000000000000000,-1.481288000000000,0.400000000000000
,,,W1,,"1971","1",,,,,,,,,,"145505",,,,,Pre - Code,,,,W1,,,7e3bb197-8a82-4ecc-94a7-fefca839d224,"1930","1","130",71709.000000000000000,73796.000000000000000,-2.300685000000000,0.350000000000000
,,,W1,,"1970","1",,,,,,,,,,"157816",,,,,Pre - Code,,,,W1,,,c6c80203-851e-4f26-8a12-1f72c657c90d,"1929","1","130",72364.000000000000000,85452.000000000000000,-2.950050000000000,0.350000000000000
,,,W1,,"1980","1",,,,,,,,,,"172003",,,,,Low - Code,,,,W1,,,2f22631c-6cb5-4fee-9974-288c51608ac0,"1928","1","130",86551.000000000000000,85452.000000000000000,-3.625180000000000,0.350000000000000
,,,W1,,"1934","1",,,,,,,,,,"95201",,,,,Pre - Code,,,,W1,,,cbfefe5b-9f40-45b6-bca4-3abfabcc6cbc,"1927","1","122",22704.000000000000000,72497.000000000000000,-3.399913000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"270998",,,,,Pre - Code,,,,W1,,,fca873e0-fd6e-4f00-98ef-99d5198d62f1,"1925","1","140",110300.000000000000000,160698.000000000000000,-2.224509000000000,0.350000000000000
,,,W1,,"1954","1",,,,,,,,,,"182638",,,,,Pre - Code,,,,W1,,,71b2a9f4-e93f-40c5-9511-12835a5053d2,"1923","1","130",82051.000000000000000,100587.000000000000000,-4.017454000000000,0.350000000000000
,,,W1,,"1983","1",,,,,,,,,,"91532",,,,,Low - Code,,,,W1,,,c36f7fa9-18df-4497-91e3-0fb4345d062e,"1922","1","200",8070.000000000000000,83462.000000000000000,-4.017454000000000,0.350000000000000
,,,W1,,"1951","1",,,,,,,,,,"172474",,,,,Pre - Code,,,,W1,,,6e11acc5-577e-41c1-adf7-178415049ae3,"1921","1","130",71887.000000000000000,100587.000000000000000,-4.100190000000000,0.350000000000000
,,,W1,,"1946","1",,,,,,,,,,"203750",,,,,Pre - Code,,,,W1,,,c29b38bf-82b8-4a7a-90e6-b80f26466fed,"1920","1","133",103163.000000000000000,100587.000000000000000,-4.150241000000000,0.350000000000000
,,,W1,,"1957","1",,,,,,,,,,"199036",,,,,Pre - Code,,,,W1,,,33301a8f-a750-4cb6-83d6-2568667ef16c,"1918","1","132",98449.000000000000000,100587.000000000000000,-4.150241000000000,0.350000000000000
,,,W1,,"1906","1",,,,,,,,,,"199919",,,,,Pre - Code,,,,W1,,,5a6db5f5-03e1-4355-b52b-1a30e02d0a38,"1917","1","134",93277.000000000000000,106642.000000000000000,-4.121291000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"168341",,,,,Pre - Code,,,,W1,,,dd604eef-eea1-440e-90f6-c616c8a700cf,"1915","1","130",67754.000000000000000,100587.000000000000000,-3.920244000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"142546",,,,,Pre - Code,,,,W1,,,1f49360b-20b3-490d-98b6-907915917339,"1914","1","130",41959.000000000000000,100587.000000000000000,-3.920244000000000,0.350000000000000
,,,W1,,"1924","1",,,,,,,,,,"127394",,,,,Pre - Code,,,,W1,,,e3c21e25-c169-4ad4-8ac1-a5bae402d29a,"1913","1","120",26807.000000000000000,100587.000000000000000,-3.393707000000000,0.350000000000000
,,,W1,,"1925","1",,,,,,,,,,"97856",,,,,Pre - Code,,,,W1,,,48b7c522-788c-42c2-8994-280ae79a64cb,"1912","1","120",31225.000000000000000,66631.000000000000000,-2.013748000000000,0.350000000000000
,,,W1,,"1925","1",,,,,,,,,,"88355",,,,,Pre - Code,,,,W1,,,9f8c6bbf-687e-4a9e-8e73-c7ce6b20e116,"1911","1","110",21724.000000000000000,66631.000000000000000,-2.116163000000000,0.350000000000000
,,,W2,,"1972","2",,,,,,,,,,"261775",,,,,Pre - Code,,,,W2,,,4bea870a-8cf8-4afb-8027-3ae647f59a90,"1910","1","137",161188.000000000000000,100587.000000000000000,-3.393707000000000,0.400000000000000
,,,W1,,"1944","1",,,,,,,,,,"185090",,,,,Pre - Code,,,,W1,,,26066e27-930c-483f-9511-616ff4d9bd96,"1909","1","130",84503.000000000000000,100587.000000000000000,-3.224081000000000,0.350000000000000
,,,W1,,"1910","1",,,,,,,,,,"757060",,,,,Pre - Code,,,,W1,,,5ad335ef-af33-4217-ac7c-95684fbbbcc1,"1908","1","134",98044.000000000000000,659016.000000000000000,-4.861524000000000,0.350000000000000
,,,W1,,"1922","1",,,,,,,,,,"193987",,,,,Pre - Code,,,,W1,,,b4feeaff-fc42-40c7-b9c5-8c760b251c26,"1907","1","132",93400.000000000000000,100587.000000000000000,-3.153541000000000,0.350000000000000
,,,W1,,"1915","1",,,,,,,,,,"183829",,,,,Pre - Code,,,,W1,,,b590657f-47eb-4f09-8147-753b098eafdc,"1906","1","132",83242.000000000000000,100587.000000000000000,-3.153541000000000,0.350000000000000
,,,W1,,"1911","1",,,,,,,,,,"192609",,,,,Pre - Code,,,,W1,,,39546dde-7e55-4794-ba70-2f72edbc5164,"1905","1","132",92022.000000000000000,100587.000000000000000,-3.078944000000000,0.350000000000000
,,,W1,,"1896","1",,,,,,,,,,"270115",,,,,Pre - Code,,,,W1,,,39b6275a-f579-45bc-aafb-2f32a7d5506e,"1904","1","135",115471.000000000000000,154644.000000000000000,-2.438022000000000,0.350000000000000
,,,W1,,"1925","1",,,,,,,,,,"78023",,,,,Pre - Code,,,,W1,,,b8ea4fb3-0a4e-4d9d-8b78-9296e348697a,"1903","1","110",11392.000000000000000,66631.000000000000000,-2.156144000000000,0.350000000000000
,,,W1,,"1916","1",,,,,,,,,,"261830",,,,,Pre - Code,,,,W1,,,7224f6e0-72c7-4a8f-a2de-5336abe370e4,"1902","1","135",107186.000000000000000,154644.000000000000000,-2.273851000000000,0.350000000000000
,,,W2,,"1989","2",,,,,,,,,,"354635",,,,,Low - Code,,,,W2,,,5080c73d-d890-46b8-b960-17bd0b406b32,"1901","1","244",228470.000000000000000,126165.000000000000000,-0.915024000000000,0.400000000000000
,,,W1,,"1900","1",,,,,,,,,,"152609",,,,,Pre - Code,,,,W1,,,0c3b14c2-740f-496f-bbf2-dd7b023ba199,"1899","1","120",52022.000000000000000,100587.000000000000000,-2.378069000000000,0.350000000000000
,,,RC,,"1989","1",,,,,,,,,,"694566",,,,,Low - Code,,,,RC,,,71dd97e1-a4cb-479f-8aab-be3be3388f1f,"1898","1","421",317811.000000000000000,376755.000000000000000,-1.918546000000000,0.400000000000000
,,,RC,,"1930","4",,,,,,,,,,"500012",,,,,Pre - Code,,,,RC,,,b2ad1880-7a13-4063-a000-8face8d56df1,"1897","1","410",132710.000000000000000,367302.000000000000000,-1.847424000000000,0.400000000000000
,,,W1,,"1925","1",,,,,,,,,,"102922",,,,,Pre - Code,,,,W1,,,0c693f87-de94-43f7-a33f-e995c985dd87,"1896","1","122",36291.000000000000000,66631.000000000000000,-2.021730000000000,0.350000000000000
,,,W1,,"1925","1",,,,,,,,,,"82867",,,,,Pre - Code,,,,W1,,,523142c9-0516-4c15-a05a-b9facdae172c,"1895","1","110",16236.000000000000000,66631.000000000000000,-2.156144000000000,0.350000000000000
,,,W1,,"1922","1",,,,,,,,,,"143223",,,,,Pre - Code,,,,W1,,,03a0f211-c6e5-4354-b321-fe31b1f1500c,"1894","1","120",42636.000000000000000,100587.000000000000000,-3.966132000000000,0.350000000000000
,,,W1,,"1927","1",,,,,,,,,,"193261",,,,,Pre - Code,,,,W1,,,c20335bb-1e61-4c26-b33d-43b561c4bcbf,"1893","1","130",38617.000000000000000,154644.000000000000000,-2.156144000000000,0.350000000000000
,,,W1,,"1916","1",,,,,,,,,,"200174",,,,,Pre - Code,,,,W1,,,5a483877-1eca-4168-8434-a6496c17a26f,"1892","1","132",99587.000000000000000,100587.000000000000000,-3.082317000000000,0.350000000000000
,,,W1,,"1915","1",,,,,,,,,,"158129",,,,,Pre - Code,,,,W1,,,694160a4-0486-4bf1-8be9-e22ff70a22d2,"1891","1","122",57542.000000000000000,100587.000000000000000,-3.273468000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"195302",,,,,Pre - Code,,,,W1,,,044874e0-833f-4d9e-b4db-69ed5a672de2,"1890","1","120",42592.000000000000000,152710.000000000000000,-2.273851000000000,0.350000000000000
,,,W1,,"1992","1",,,,,,,,,,"83684",,,,,Low - Code,,,,W1,,,3e7220f5-aef7-4a67-aa5a-a6d98ebd248b,"1888","1","192",1692.000000000000000,81992.000000000000000,-1.386297000000000,0.350000000000000
,,,W1,,"1930","1",,,,,,,,,,"249128",,,,,Pre - Code,,,,W1,,,047dd9ad-8276-490e-89d8-e78b9939187c,"1887","1","141",94484.000000000000000,154644.000000000000000,-2.515481000000000,0.350000000000000
,,,W1,,"1917","1",,,,,,,,,,"186533",,,,,Pre - Code,,,,W1,,,b05e83ad-81a5-4155-8ed4-a077dd55fb5c,"1886","1","122",31889.000000000000000,154644.000000000000000,-2.930205000000000,0.350000000000000
,,,RC,,"1988","4",,,,,,,,,,"5162533",,,,,Low - Code,,,,RC,,,7155ee84-cf78-4c50-b087-c7aa10acc5f3,"1882","1","410",2168726.000000000000000,2993807.000000000000000,-4.435569000000000,0.400000000000000
,,,W1,,"1916","1",,,,,,,,,,"136695",,,,,Pre - Code,,,,W1,,,f566c516-07b1-4e3c-819d-c219c01efd96,"1878","1","132",70064.000000000000000,66631.000000000000000,-2.281123000000000,0.350000000000000
,,,W1,,"1940","1",,,,,,,,,,"182087",,,,,Pre - Code,,,,W1,,,d37b2c11-1666-4123-99dd-7686861ebc36,"1877","1","122",28308.000000000000000,153779.000000000000000,-3.249378000000000,0.350000000000000
,,,W1,,"1950","1",,,,,,,,,,"154886",,,,,Pre - Code,,,,W1,,,426f0e62-1d9c-453a-bbe3-77bce44e57f7,"1875","1","130",54299.000000000000000,100587.000000000000000,-3.966132000000000,0.350000000000000
,,,W2,,"1900","2",,,,,,,,,,"330730",,,,,Pre - Code,,,,W2,,,c04f6790-1cf7-4269-a759-c4e5a38ffd37,"1874","1","234",230143.000000000000000,100587.000000000000000,-1.833107000000000,0.400000000000000
,,,W1,,"1908","1",,,,,,,,,,"173315",,,,,Pre - Code,,,,W1,,,1b726864-a8bd-4d02-8e6b-810d59d94283,"1872","1","132",72728.000000000000000,100587.000000000000000,-3.273468000000000,0.350000000000000
,,,W1,,"2005","1",,,,,,,,,,"101872",,,,,High - Code,,,,W1,,,226947f0-3760-4f6f-bacc-4e13985bf599,"1871","1","120",35241.000000000000000,66631.000000000000000,-2.035874000000000,0.350000000000000
,,,RC,,"1988","1",,,,,,,,,,"528552",,,,,Low - Code,,,,RC,,,4d2f83f9-1f35-4e73-b941-7416c3f6ef68,"1870","1","440",319815.000000000000000,208737.000000000000000,-4.118418000000000,0.400000000000000
,,,W1,,"1940","1",,,,,,,,,,"209083",,,,,Pre - Code,,,,W1,,,6ef54c9f-078f-4127-9c8a-b1a1a06c71af,"1869","1","131",108496.000000000000000,100587.000000000000000,-3.187029000000000,0.350000000000000
,,,W1,,"1915","1",,,,,,,,,,"140818",,,,,Pre - Code,,,,W1,,,b4da9ef2-2133-47fb-bda3-08b0774838eb,"1866","1","120",40231.000000000000000,100587.000000000000000,-4.171900000000000,0.350000000000000
,,,W1,,"1915","1",,,,,,,,,,"148657",,,,,Pre - Code,,,,W1,,,328a4c30-1409-481f-a52f-73ded5d70ddd,"1865","1","134",40498.000000000000000,108159.000000000000000,-3.966132000000000,0.350000000000000
,,,W2,,"1980","2",,,,,,,,,,"633670",,,,,Low - Code,,,,W2,,,733ad288-e3f5-4b59-9500-08fb44a1cb16,"1864","1","156",341507.000000000000000,292163.000000000000000,-1.662921000000000,0.400000000000000
,,,W2,,"1994","2",,,,,,,,,,"317796",,,,,Low - Code,,,,W2,,,18ae42bc-2d00-4073-9d02-b3a4803248a2,"1863","1","146",163152.000000000000000,154644.000000000000000,-1.981504000000000,0.400000000000000
,,,W1,,"1925","1",,,,,,,,,,"91169",,,,,Pre - Code,,,,W1,,,9eff1fbd-f02b-4fe3-a40d-2bbb30397e30,"1862","1","120",24538.000000000000000,66631.000000000000000,-2.281123000000000,0.350000000000000
,,,W1,,"1981","1",,,,,,,,,,"296853",,,,,Low - Code,,,,W1,,,e01803ab-f4ea-4713-81e4-8aba73beae84,"1861","1","140",142209.000000000000000,154644.000000000000000,-1.829039000000000,0.350000000000000
,,,W1,,"1922","1",,,,,,,,,,"102108",,,,,Pre - Code,,,,W1,,,5e405241-b45f-41cc-a07d-f6fa74de8ae3,"1860","1","120",35477.000000000000000,66631.000000000000000,-2.281123000000000,0.350000000000000
,,,W1,,"1926","1",,,,,,,,,,"208768",,,,,Pre - Code,,,,W1,,,3a951366-9dae-46b3-b98e-cc4dca456cd6,"1859","1","132",54124.000000000000000,154644.000000000000000,-1.829039000000000,0.350000000000000
,,,W1,,"1990","1",,,,,,,,,,"288679",,,,,Low - Code,,,,W1,,,fe40662b-44ff-4352-8b9d-b2c66d025454,"1858","1","140",134035.000000000000000,154644.000000000000000,-1.847053000000000,0.350000000000000
,,,W2,,"1968","2",,,,,,,,,,"395838",,,,,Pre - Code,,,,W2,,,1524257c-3c8a-409b-8fcf-12571481063b,"1857","1","244",241194.000000000000000,154644.000000000000000,-2.035874000000000,0.400000000000000
,,,W1,,"1910","1",,,,,,,,,,"218809",,,,,Pre - Code,,,,W1,,,40cd49ee-92d4-408b-a1be-7e8e03bfe376,"1855","1","134",64165.000000000000000,154644.000000000000000,-2.167293000000000,0.350000000000000
,,,W2,,"1984","2",,,,,,,,,,"233608",,,,,Low - Code,,,,W2,,,0e2974b8-f0f4-4153-8b79-8be85ad22f58,"1854","1","137",133021.000000000000000,100587.000000000000000,-3.194049000000000,0.400000000000000
,,,W1,,"1900","1",,,,,,,,,,"242665",,,,,Pre - Code,,,,W1,,,7b088d72-146d-4791-a035-f31287088d96,"1852","1","133",88021.000000000000000,154644.000000000000000,-3.311645000000000,0.350000000000000
,,,W1,,"1916","1",,,,,,,,,,"244636",,,,,Pre - Code,,,,W1,,,63c7d436-ac5d-44ff-a2c6-4f603b087199,"1851","1","133",89992.000000000000000,154644.000000000000000,-3.834895000000000,0.350000000000000
,,,W1,,"1929","1",,,,,,,,,,"209432",,,,,Pre - Code,,,,W1,,,e00ca581-f784-4903-a916-ef783b6e653a,"1850","1","133",108845.000000000000000,100587.000000000000000,-2.618314000000000,0.350000000000000
,,,W2,,"1991","2",,,,,,,,,,"330165",,,,,Low - Code,,,,W2,,,257fd312-20f0-4194-99a9-e992970be269,"1848","1","242",224215.000000000000000,105950.000000000000000,-1.986079000000000,0.400000000000000
,,,RC,,"1995","4",,,,,,,,,,"5974995",,,,,Moderate - Code,,,,RC,,,2a18bae3-bd63-4eba-b42d-30af320e184b,"1847","1","410",4062164.000000000000000,1912831.000000000000000,-4.736051000000000,0.400000000000000
,,,W1,,"1938","1",,,,,,,,,,"114162",,,,,Pre - Code,,,,W1,,,e94429cf-b30a-4f0b-bb04-667e45b096e2,"1846","1","120",28710.000000000000000,85452.000000000000000,-2.182419000000000,0.350000000000000
,,,W1,,"1992","1",,,,,,,,,,"192441",,,,,Low - Code,,,,W1,,,4906d62e-c224-486c-860b-df701b4ef7ec,"1845","1","140",106989.000000000000000,85452.000000000000000,-2.182419000000000,0.350000000000000
,,,W1,,"1917","1",,,,,,,,,,"209576",,,,,Pre - Code,,,,W1,,,d592a095-85ac-43c0-862e-62a1b972050c,"1844","1","144",124124.000000000000000,85452.000000000000000,-2.077773000000000,0.350000000000000
,,,W1,,"1935","1",,,,,,,,,,"113665",,,,,Pre - Code,,,,W1,,,b6477be9-311a-44ad-85b9-3bc1924c1c3f,"1843","1","120",28213.000000000000000,85452.000000000000000,-2.428709000000000,0.350000000000000
,,,W1,,"1913","1",,,,,,,,,,"157604",,,,,Pre - Code,,,,W1,,,aea001cc-b180-4c53-a4a2-f0f6f7428a8d,"1840","1","130",72152.000000000000000,85452.000000000000000,-2.934642000000000,0.350000000000000
,,,W1,,"1940","1",,,,,,,,,,"131646",,,,,Pre - Code,,,,W1,,,eb0056b5-1b41-4ea0-9c57-b9192936fe43,"1839","1","120",46194.000000000000000,85452.000000000000000,-3.508782000000000,0.350000000000000
,,,W2,,"1996","2",,,,,,,,,,"251122",,,,,Moderate - Code,,,,W2,,,87069614-a2c6-469d-aa49-fe9477472cff,"1836","1","146",150535.000000000000000,100587.000000000000000,-3.979895000000000,0.400000000000000
,,,W1,,"1930","1",,,,,,,,,,"211582",,,,,Pre - Code,,,,W1,,,457eb4d7-eb46-4986-bb25-d8fb12acee5c,"1835","1","134",110995.000000000000000,100587.000000000000000,-3.429628000000000,0.350000000000000
,,,W1,,"1948","1",,,,,,,,,,"260576",,,,,Pre - Code,,,,W1,,,c5069a3c-a3f0-40c5-8c26-07f740db4966,"1834","1","133",159989.000000000000000,100587.000000000000000,-3.910510000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"186901",,,,,Pre - Code,,,,W1,,,305db12e-c816-4007-8581-2f90a79e906d,"1833","1","132",86314.000000000000000,100587.000000000000000,-3.260857000000000,0.350000000000000
,,,W1,,"1949","1",,,,,,,,,,"189333",,,,,Pre - Code,,,,W1,,,5b84da96-544d-44a8-8076-24898fe78c33,"1832","1","132",88746.000000000000000,100587.000000000000000,-3.194049000000000,0.350000000000000
,,,W1,,"0","1",,,,,,,,,,"85452",,,,,Pre - Code,,,,W1,,,075cbada-afd5-41a0-a9b9-a263009b89b0,"1831","1","190",0.000000000000000,85452.000000000000000,-1.729172000000000,0.350000000000000
,,,W1,,"1938","1",,,,,,,,,,"172658",,,,,Pre - Code,,,,W1,,,7c3d3529-2a1e-41b4-a04c-acb0fb0b4e42,"1830","1","130",72071.000000000000000,100587.000000000000000,-4.147933000000000,0.350000000000000
,,,W1,,"1910","1",,,,,,,,,,"150754",,,,,Pre - Code,,,,W1,,,16d2eeff-564b-4bd1-9b17-39fd9d199b03,"1829","1","134",50167.000000000000000,100587.000000000000000,-4.214550000000000,0.350000000000000
,,,W1,,"1912","1",,,,,,,,,,"166255",,,,,Pre - Code,,,,W1,,,675667a3-bf98-4b06-a9d7-74dc5c6f1dc0,"1828","1","132",65668.000000000000000,100587.000000000000000,-3.194049000000000,0.350000000000000
,,,W1,,"1945","1",,,,,,,,,,"164145",,,,,Pre - Code,,,,W1,,,2489d2e8-4cf3-409f-9a5a-19085dd3f255,"1827","1","130",63558.000000000000000,100587.000000000000000,-4.193834000000000,0.350000000000000
,,,W1,,"1898","1",,,,,,,,,,"126752",,,,,Pre - Code,,,,W1,,,dd8e2b3b-6b9b-4534-a913-183d15fbe033,"1826","1","122",26165.000000000000000,100587.000000000000000,-4.164987000000000,0.350000000000000
,,,W1,,"1910","1",,,,,,,,,,"142029",,,,,Pre - Code,,,,W1,,,e8bea4c7-bffe-47af-808e-332a6220af9e,"1825","1","120",41442.000000000000000,100587.000000000000000,-4.193834000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"331425",,,,,Pre - Code,,,,W1,,,f0b333ac-9f77-43a2-b8fa-2758760ce0fc,"1824","1","143",213713.000000000000000,117712.000000000000000,-2.618314000000000,0.350000000000000
,,,W2,,"1971","2",,,,,,,,,,"231205",,,,,Pre - Code,,,,W2,,,eebeffa0-dd71-4010-849b-14d6287fc1a9,"1822","1","232",76561.000000000000000,154644.000000000000000,-2.053260000000000,0.400000000000000
,,,W1,,"1912","1",,,,,,,,,,"878474",,,,,Pre - Code,,,,W1,,,0d315455-aa86-435d-86d7-aa3f6d969212,"1821","1","133",96986.000000000000000,781488.000000000000000,-4.753073000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"199122",,,,,Pre - Code,,,,W1,,,e2d98ab1-beb9-4204-adba-82f6a87b03a0,"1820","1","122",44478.000000000000000,154644.000000000000000,-1.918358000000000,0.350000000000000
,,,W1,,"1928","1",,,,,,,,,,"219428",,,,,Pre - Code,,,,W1,,,389e341f-d9ef-472f-8c3a-3499e4cbc73a,"1819","1","130",64784.000000000000000,154644.000000000000000,-1.918358000000000,0.350000000000000
,,,W1,,"1928","1",,,,,,,,,,"209748",,,,,Pre - Code,,,,W1,,,2aea4c22-56b4-4f28-82ba-96c3fd6d13d0,"1817","1","120",55104.000000000000000,154644.000000000000000,-1.836291000000000,0.350000000000000
,,,W1,,"1930","1",,,,,,,,,,"192543",,,,,Pre - Code,,,,W1,,,bf90c48a-e0a8-42c8-a412-aa96b8ebb5a3,"1816","1","110",37899.000000000000000,154644.000000000000000,-1.961300000000000,0.350000000000000
,,,W1,,"1936","1",,,,,,,,,,"183750",,,,,Pre - Code,,,,W1,,,bcd672f3-5f94-470d-b85c-902d4d5454b8,"1815","1","120",29106.000000000000000,154644.000000000000000,-1.961300000000000,0.350000000000000
,,,RC,,"1945","4",,,,,,,,,,"386560",,,,,Pre - Code,,,,RC,,,7e83bda6-6a4a-4247-bf71-1841e90c8ea4,"1814","1","410",104749.000000000000000,281811.000000000000000,-2.238530000000000,0.400000000000000
,,,W1,,"1924","1",,,,,,,,,,"244013",,,,,Pre - Code,,,,W1,,,07427de9-5c46-409e-aa28-d601e15a3436,"1813","1","132",89369.000000000000000,154644.000000000000000,-2.420199000000000,0.350000000000000
,,,W2,,"1928","2",,,,,,,,,,"129099",,,,,Pre - Code,,,,W2,,,30412e47-027b-4279-a768-91260dcc745b,"1812","1","234",62468.000000000000000,66631.000000000000000,-2.736774000000000,0.400000000000000
,,,W2,,"1916","2",,,,,,,,,,"254263",,,,,Pre - Code,,,,W2,,,49e540fa-88ef-41ae-ae58-91b390f7a2cf,"1811","1","136",99619.000000000000000,154644.000000000000000,-2.736774000000000,0.400000000000000
,,,W1,,"1926","1",,,,,,,,,,"212832",,,,,Pre - Code,,,,W1,,,566a739d-41f1-41a6-9164-9d4dc507990a,"1810","1","130",58188.000000000000000,154644.000000000000000,-3.431793000000000,0.350000000000000
,,,W1,,"1916","1",,,,,,,,,,"291797",,,,,Pre - Code,,,,W1,,,fc2d14a5-b12f-493d-b036-a4b3151881e6,"1808","1","145",137153.000000000000000,154644.000000000000000,-3.922615000000000,0.350000000000000
,,,W1,,"1928","1",,,,,,,,,,"328516",,,,,Pre - Code,,,,W1,,,7e92b278-b31c-4d19-86b5-52855f7f6d02,"1807","1","133",173872.000000000000000,154644.000000000000000,-4.004175000000000,0.350000000000000
,,,RC,,"1958","1",,,,,,,,,,"408816",,,,,Pre - Code,,,,RC,,,1b0613dc-204f-4c96-b1a1-84b3318c4b2e,"1806","1","421",153711.000000000000000,255105.000000000000000,-4.217387000000000,0.400000000000000
,,,W2,,"1916","2",,,,,,,,,,"343353",,,,,Pre - Code,,,,W2,,,2bc6ea83-3ab6-4b24-91c3-ba6cd32bb17e,"1805","1","232",110003.000000000000000,233350.000000000000000,-4.395510000000000,0.400000000000000
,,,W2,,"1900","2",,,,,,,,,,"775231",,,,,Pre - Code,,,,W2,,,9e0fe88a-3f6a-49e9-a4b4-d395310130d6,"1804","1","146",137648.000000000000000,637583.000000000000000,-4.782576000000000,0.400000000000000
,,,W2,,"1919","2",,,,,,,,,,"415505",,,,,Pre - Code,,,,W2,,,371dbc84-9c9d-4750-a00d-91d408d702d1,"1803","1","147",297793.000000000000000,117712.000000000000000,-2.297742000000000,0.400000000000000
,,,W1,,"1914","1",,,,,,,,,,"101893",,,,,Pre - Code,,,,W1,,,ab00dcb1-5e92-4ce9-9033-04a272b16f4d,"1802","1","120",35262.000000000000000,66631.000000000000000,-2.217290000000000,0.350000000000000
,,,W2,,"1997","2",,,,,,,,,,"235041",,,,,Moderate - Code,,,,W2,,,343dcf81-c30c-4175-a661-bb16d6a741fe,"1801","1","199",76938.000000000000000,158103.000000000000000,-1.221780000000000,0.400000000000000
,,,W2,,"1936","2",,,,,,,,,,"214400",,,,,Pre - Code,,,,W2,,,feafb60e-7cfa-459e-bbc1-cd87db777d4a,"1800","1","136",60621.000000000000000,153779.000000000000000,-2.067400000000000,0.400000000000000
,,,W1,,"1960","1",,,,,,,,,,"115425",,,,,Pre - Code,,,,W1,,,cd19fe68-6e1c-4333-b62f-b547c613c129,"1799","1","130",46666.000000000000000,68759.000000000000000,-2.133706000000000,0.350000000000000
,,,W1,,"1949","1",,,,,,,,,,"124628",,,,,Pre - Code,,,,W1,,,30400d25-a128-49fd-8e8c-db1144178e6d,"1798","1","130",39176.000000000000000,85452.000000000000000,-2.438530000000000,0.350000000000000
,,,W1,,"1946","1",,,,,,,,,,"146904",,,,,Pre - Code,,,,W1,,,890a91bd-c905-41b7-831f-e367f1c097a2,"1797","1","130",61452.000000000000000,85452.000000000000000,-2.438530000000000,0.350000000000000
,,,W1,,"1926","1",,,,,,,,,,"145539",,,,,Pre - Code,,,,W1,,,5ba384b2-6023-439b-bcb8-482659024f38,"1796","1","131",78908.000000000000000,66631.000000000000000,-2.045888000000000,0.350000000000000
,,,W1,,"1945","1",,,,,,,,,,"136862",,,,,Pre - Code,,,,W1,,,ecf6f21e-0f43-4701-bf7c-86a92765718b,"1795","1","132",51410.000000000000000,85452.000000000000000,-2.928196000000000,0.350000000000000
,,,W1,,"1924","1",,,,,,,,,,"186181",,,,,Pre - Code,,,,W1,,,15687fb3-511b-4f8c-9d22-1db0a8144ccf,"1794","1","132",32402.000000000000000,153779.000000000000000,-3.286319000000000,0.350000000000000
,,,W1,,"1940","1",,,,,,,,,,"122662",,,,,Pre - Code,,,,W1,,,7613d3e1-4880-4704-ae98-a2c399baf311,"1793","1","120",37210.000000000000000,85452.000000000000000,-3.742996000000000,0.350000000000000
,,,W1,,"1920","1",,,,,,,,,,"144330",,,,,Pre - Code,,,,W1,,,8b8387ab-eefa-4c6e-82b0-ebaae0742ce2,"1790","1","120",43743.000000000000000,100587.000000000000000,-4.213510000000000,0.350000000000000
